date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2022-12-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,7500.0,141.1101
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3600.0,67.7328
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,3700.0,69.6143
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,3800.0,71.4958
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Wheat flour,100 KG,actual,Retail,ETB,8000.0,150.5174
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3000.0,56.444
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2500.0,47.0367
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,19000.0,357.4788
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,milk and dairy,Milk,L,actual,Retail,ETB,70.0,1.317
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,miscellaneous food,Coffee,KG,actual,Retail,ETB,480.0,9.031
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,non-food,Wage (casual labour),Day,actual,Retail,ETB,250.0,4.7037
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,oil and fats,Oil (vegetable),L,actual,Retail,ETB,230.0,4.3274
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,6000.0,112.888
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Groundnuts,100 KG,actual,Retail,ETB,20000.0,376.2935
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Lentils,100 KG,actual,Retail,ETB,13000.0,244.5908
2022-12-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,7500.0,141.1101
2022-12-15,SNNPR,ALABA SW,Alaba,7.455279,38.137204,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,2700.0,50.7996
2022-12-15,SNNPR,ALABA SW,Alaba,7.455279,38.137204,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4000.0,75.2587
2022-12-15,SNNPR,ALABA SW,Alaba,7.455279,38.137204,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,2800.0,52.6811
2022-12-15,SNNPR,AMARO SW,Amaro,5.834874153137207,37.89777755737305,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3500.0,65.8514
2022-12-15,SNNPR,AMARO SW,Amaro,5.834874153137207,37.89777755737305,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,4400.0,82.7846
2022-12-15,SNNPR,GAMO GOFA,Arba Minch,6.011019444,37.53800556,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3200.0,60.207
2022-12-15,SNNPR,GAMO GOFA,Arba Minch,6.011019444,37.53800556,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4190.0,78.8335
2022-12-15,SNNPR,GAMO GOFA,Arba Minch,6.011019444,37.53800556,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,3200.0,60.207
2022-12-15,SNNPR,GAMO GOFA,Sawla,6.300757,36.878471,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,2900.0,54.5626
2022-12-15,SNNPR,GAMO GOFA,Sawla,6.300757,36.878471,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4300.0,80.9031
2022-12-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3400.0,63.9699
2022-12-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4400.0,82.7846
2022-12-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,4800.0,90.3104
2022-12-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,5400.0,101.5992
2022-12-15,SNNPR,HADIYA,Hossana,7.583333,37.883333,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3050.0,57.3848
2022-12-15,SNNPR,HADIYA,Hossana,7.583333,37.883333,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4100.0,77.1402
2022-12-15,SNNPR,KONSO SW,Karati,5.25,37.483333,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3650.0,68.6736
2022-12-15,SNNPR,KONSO SW,Karati,5.25,37.483333,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,4200.0,79.0216
2022-12-15,SNNPR,KONSO SW,Karati,5.25,37.483333,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,4500.0,84.666
2022-12-15,SNNPR,KONSO SW,Karati,5.25,37.483333,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3100.0,58.3255
2022-12-15,SNNPR,KONSO SW,Karati,5.25,37.483333,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2500.0,47.0367
2022-12-15,SNNPR,KONSO SW,Karati,5.25,37.483333,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,3900.0,73.3772
2022-12-15,SNNPR,SELTI,Dalocha,7.790099444,38.24548556,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,2900.0,54.5626
2022-12-15,SNNPR,SELTI,Dalocha,7.790099444,38.24548556,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4000.0,75.2587
2022-12-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3300.0,62.0884
2022-12-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4600.0,86.5475
2022-12-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,miscellaneous food,Coffee,KG,actual,Retail,ETB,400.0,7.5259
2022-12-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,4200.0,79.0216
2022-12-15,SNNPR,SIDAMA,Aleta Wondo,6.60054495,38.42066556,pulses and nuts,Chickpeas,100 KG,actual,Retail,ETB,5000.0,94.0734
2022-12-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3000.0,56.444
2022-12-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4600.0,86.5475
2022-12-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,miscellaneous food,Coffee,KG,actual,Retail,ETB,400.0,7.5259
2022-12-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,4250.0,79.9624
2022-12-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,pulses and nuts,Chickpeas,100 KG,actual,Retail,ETB,5000.0,94.0734
2022-12-15,SNNPR,SOUTH OMO,Jinka,5.787813211,36.56731973,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3100.0,58.3255
2022-12-15,SNNPR,SOUTH OMO,Jinka,5.787813211,36.56731973,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3000.0,56.444
2022-12-15,SNNPR,SOUTH OMO,Jinka,5.787813211,36.56731973,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2800.0,52.6811
2022-12-15,SNNPR,SOUTH OMO,Jinka,5.787813211,36.56731973,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,3600.0,67.7328
2022-12-15,SNNPR,SOUTH OMO,Key Afer,5.51978896,36.73043032,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3200.0,60.207
2022-12-15,SNNPR,SOUTH OMO,Key Afer,5.51978896,36.73043032,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,3600.0,67.7328
2022-12-15,SNNPR,WELAYITA,Sodo,6.85,37.75,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3060.0,57.5729
2022-12-15,SNNPR,WELAYITA,Sodo,6.85,37.75,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4200.0,79.0216
2022-12-15,SNNPR,WELAYITA,Sodo,6.85,37.75,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,4100.0,77.1402
2022-12-15,SNNPR,WELAYITA,Sodo,6.85,37.75,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,4000.0,75.2587
2022-12-15,SNNPR,WELAYITA,Sodo,6.85,37.75,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,3400.0,63.9699
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,4200.0,79.0216
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Pasta,KG,actual,Retail,ETB,85.0,1.5992
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Potatoes,KG,actual,Retail,ETB,40.0,0.7526
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Rice,KG,actual,Retail,ETB,54.0,1.016
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,9200.0,173.095
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Teff (red),100 KG,actual,Retail,ETB,5600.0,105.3622
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Teff (white),100 KG,actual,Retail,ETB,5900.0,111.0066
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,6500.0,122.2954
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,4200.0,79.0216
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,12000.0,225.7761
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (camel),Head,actual,Retail,ETB,36500.0,686.7356
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,milk and dairy,Milk,L,actual,Retail,ETB,150.0,2.8222
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,miscellaneous food,Coffee,KG,actual,Retail,ETB,450.0,8.4666
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,miscellaneous food,Sugar,KG,actual,Retail,ETB,78.0,1.4675
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Fuel (diesel),L,actual,Retail,ETB,66.0,1.2418
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Wage (casual labour),Day,actual,Retail,ETB,350.0,6.5851
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Wage (qualified labour),Day,actual,Retail,ETB,500.0,9.4073
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,oil and fats,Oil (palm),L,actual,Retail,ETB,150.0,2.8222
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,pulses and nuts,Beans,100 KG,actual,Retail,ETB,14300.0,269.0499
2022-12-15,Somali,GODE,Gode,6.0225,43.130278,pulses and nuts,Sesame,100 KG,actual,Retail,ETB,11800.0,222.0132
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,4000.0,75.2587
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Pasta,KG,actual,Retail,ETB,95.0,1.7874
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Rice,KG,actual,Retail,ETB,65.0,1.223
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,4500.0,84.666
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Wheat (food aid),100 KG,actual,Retail,ETB,4000.0,75.2587
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4500.0,84.666
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3600.0,67.7328
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,3500.0,65.8514
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,27000.0,507.9962
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (camel),Head,actual,Retail,ETB,42000.0,790.2163
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,milk and dairy,Milk,L,actual,Retail,ETB,80.0,1.5052
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,miscellaneous food,Coffee,KG,actual,Retail,ETB,450.0,8.4666
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,non-food,Wage (casual labour),Day,actual,Retail,ETB,350.0,6.5851
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,oil and fats,Oil (vegetable),L,actual,Retail,ETB,230.0,4.3274
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,6500.0,122.2954
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,pulses and nuts,Groundnuts,100 KG,actual,Retail,ETB,12000.0,225.7761
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,pulses and nuts,Lentils,100 KG,actual,Retail,ETB,11000.0,206.9614
2022-12-15,Somali,JIJIGA,Babile,9.225556,42.6,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,7600.0,142.9915
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,4400.0,82.7846
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,cereals and tubers,Potatoes,KG,actual,Retail,ETB,40.0,0.7526
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,cereals and tubers,Rice,KG,actual,Retail,ETB,80.0,1.5052
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,6000.0,112.888
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,cereals and tubers,Wheat (food aid),100 KG,actual,Retail,ETB,6200.0,116.651
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,6000.0,112.888
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,5875.0,110.5362
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,5875.0,110.5362
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,"meat, fish and eggs",Livestock (camel),Head,actual,Retail,ETB,24333.0,457.8175
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,milk and dairy,Milk,L,actual,Retail,ETB,150.0,2.8222
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,miscellaneous food,Sugar,KG,actual,Retail,ETB,100.0,1.8815
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,non-food,Fuel (diesel),L,actual,Retail,ETB,63.0,1.1853
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,non-food,Wage (casual labour),Day,actual,Retail,ETB,400.0,7.5259
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,oil and fats,Oil (vegetable),L,actual,Retail,ETB,63.0,1.1853
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,vegetables and fruits,Onions,KG,actual,Retail,ETB,40.0,0.7526
2022-12-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,vegetables and fruits,Tomatoes,KG,actual,Retail,ETB,30.0,0.5644
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3600.0,67.7328
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,cereals and tubers,Pasta,KG,actual,Retail,ETB,110.0,2.0696
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,cereals and tubers,Potatoes,KG,actual,Retail,ETB,40.0,0.7526
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,cereals and tubers,Teff (white),100 KG,actual,Retail,ETB,5900.0,111.0066
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,1900.0,35.7479
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,cereals and tubers,Wheat flour,100 KG,actual,Retail,ETB,1900.0,35.7479
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3000.0,56.444
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,4000.0,75.2587
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,milk and dairy,Milk,L,actual,Retail,ETB,100.0,1.8815
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,miscellaneous food,Coffee,KG,actual,Retail,ETB,550.0,10.3481
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,miscellaneous food,Sugar,KG,actual,Retail,ETB,120.0,2.2578
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,non-food,Fuel (diesel),L,actual,Retail,ETB,80.0,1.5052
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,non-food,Wage (casual labour),Day,actual,Retail,ETB,500.0,9.4073
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,non-food,Wage (qualified labour),Day,actual,Retail,ETB,1000.0,18.8147
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,oil and fats,Oil (palm),L,actual,Retail,ETB,500.0,9.4073
2022-12-15,Somali,KORAHE,Kebri Dehar,6.737193,44.279701,pulses and nuts,Beans,100 KG,actual,Retail,ETB,10000.0,188.1467
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,cereals and tubers,Barley,100 KG,actual,Retail,ETB,9700.0,182.5023
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,6960.0,130.9501
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,cereals and tubers,Pasta,KG,actual,Retail,ETB,130.0,2.4459
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,cereals and tubers,Potatoes,KG,actual,Retail,ETB,40.0,0.7526
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,cereals and tubers,Rice,KG,actual,Retail,ETB,81.0,1.524
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,6720.0,126.4346
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,cereals and tubers,Teff (mixed),100 KG,actual,Retail,ETB,9940.0,187.0179
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,cereals and tubers,Wheat,100 KG,actual,Retail,ETB,7600.0,142.9915
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,"meat, fish and eggs",Eggs,Unit,actual,Retail,ETB,9.8,0.1844
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,2120.0,39.8871
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2260.0,42.5212
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,"meat, fish and eggs",Livestock (cattle),Head,actual,Retail,ETB,13900.0,261.524
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,"meat, fish and eggs",Livestock (ox),Head,actual,Retail,ETB,17800.0,334.9012
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,non-food,Fuel (diesel),L,actual,Retail,ETB,195.0,3.6689
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,non-food,Wage (casual labour),Day,actual,Retail,ETB,200.0,3.7629
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,oil and fats,Oil (palm),L,actual,Retail,ETB,259.0,4.873
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,7220.0,135.842
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,vegetables and fruits,Onions,KG,actual,Retail,ETB,41.0,0.7714
2022-12-15,Tigray,C. TIGRAY,Abi Adi,13.560833,38.973889,vegetables and fruits,Tomatoes,KG,actual,Retail,ETB,15.0,0.2822
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Barley,100 KG,actual,Retail,ETB,8233.0,154.9012
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,7200.0,135.4657
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Pasta,KG,actual,Retail,ETB,135.0,2.54
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Potatoes,KG,actual,Retail,ETB,75.0,1.4111
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Rice,KG,actual,Retail,ETB,148.0,2.7846
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,7960.0,149.7648
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Teff (mixed),100 KG,actual,Retail,ETB,11400.0,214.4873
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Wheat,100 KG,actual,Retail,ETB,4000.0,75.2587
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,cereals and tubers,Wheat flour,100 KG,actual,Retail,ETB,8000.0,150.5174
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,"meat, fish and eggs",Eggs,Unit,actual,Retail,ETB,14.0,0.2634
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,2700.0,50.7996
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2340.0,44.0263
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,"meat, fish and eggs",Livestock (cattle),Head,actual,Retail,ETB,13000.0,244.5908
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,"meat, fish and eggs",Livestock (ox),Head,actual,Retail,ETB,15800.0,297.2719
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,non-food,Fuel (diesel),L,actual,Retail,ETB,268.0,5.0423
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,non-food,Wage (casual labour),Day,actual,Retail,ETB,250.0,4.7037
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,oil and fats,Oil (palm),L,actual,Retail,ETB,306.0,5.7573
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,11900.0,223.8946
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,vegetables and fruits,Onions,KG,actual,Retail,ETB,53.0,0.9972
2022-12-15,Tigray,C. TIGRAY,Adwa,14.15936,38.900742,vegetables and fruits,Tomatoes,KG,actual,Retail,ETB,29.0,0.5456
2022-12-15,Tigray,C. TIGRAY,Axum,14.1221,38.73217,cereals and tubers,Barley,100 KG,actual,Retail,ETB,8450.0,158.984
2022-12-15,Tigray,C. TIGRAY,Axum,14.1221,38.73217,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,6220.0,117.0273
2022-12-15,Tigray,C. TIGRAY,Axum,14.1221,38.73217,cereals and tubers,Pasta,KG,actual,Retail,ETB,131.0,2.4647
2022-12-15,Tigray,C. TIGRAY,Axum,14.1221,38.73217,cereals and tubers,Potatoes,KG,actual,Retail,ETB,78.0,1.4675
2022-12-15,Tigray,C. TIGRAY,Axum,14.1221,38.73217,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,7420.0,139.6049
